OBJECTID,GU_NAM,F_SHIM,F_DISA_NM,F_AVR_HGT,F_AREA,ADM_CD,F_SAT_YMD,F_END_YMD,F_SAT_TM,F_END_TM,F_RSN_DTL,F_ZONE_NM,INV_YR,F_YR,TYPE,OBJECTID_1,OBJECTID_2,BASE_YEAR,ADM_CD_2,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
"3261",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,113.91,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-98,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4585",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,607.80,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1075-121,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4586",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,117.13,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1075-99,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3262",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,128.54,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-85,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3263",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,117.40,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-86,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3264",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,108.52,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-96,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3265",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,116.38,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-87,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3266",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,120.09,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-95,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3267",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,112.16,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-82,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3268",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,136.43,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-116,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3269",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,119.52,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-88,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3270",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,153.20,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-89,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3271",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,137.15,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-119,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3272",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,115.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-81,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3273",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,117.71,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-80,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3274",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,146.10,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-90,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3275",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,132.23,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-109,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3276",영등포구,0.30,2022년 8.8 ~17. 호우,12.10,132.62,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1080-6,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4587",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,313.97,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1068-11,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3277",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,157.31,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-11,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3278",영등포구,0.30,2022년 8.8 ~17. 호우,12.10,54.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1068-10,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3279",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,50.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-12,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4588",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,333.22,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1069-7,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3280",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,52.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-8,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3281",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,52.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-14,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3282",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,156.01,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-15,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4589",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,338.16,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1069-23,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3283",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,57.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-6,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3284",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,157.08,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-16,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3285",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,164.38,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1070-11,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3286",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,144.13,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-17,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3287",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,157.99,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-4,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3288",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,163.19,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-3,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3289",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,167.88,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1069-2,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3290",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,161.30,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1070-12,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3291",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,41.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-20,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3292",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,113.10,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-19,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3293",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,52.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-45,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3294",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,122.37,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-91,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3295",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,117.86,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-92,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3296",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,108.33,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1075-17,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4590",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,253.35,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1048-14,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3297",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,115.54,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1048-5,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3298",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,106.08,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1048-4,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3299",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,225.28,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1047-2,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3300",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,105.46,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1048-3,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3301",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,45.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1048-2,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3302",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,128.13,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-27,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3303",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,118.62,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-38,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3304",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,53.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1068-18,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3305",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,133.65,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-44,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3306",영등포구,0.30,2022년 8.8 ~17. 호우,11.70,48.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1068-19,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3307",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,40.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1058-21,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3308",영등포구,0.50,2022년 8.8 ~17. 호우,11.60,132.15,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 832-19,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3309",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,185.10,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 705-1,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4591",영등포구,0.50,2022년 8.8 ~17. 호우,11.70,197.75,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 832-18,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3310",영등포구,0.50,2022년 8.8 ~17. 호우,11.40,47.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1039-15,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3311",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,46.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1039-1,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3312",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,58.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-60,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3313",영등포구,0.30,2022년 8.8 ~17. 호우,11.90,58.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 705-10,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3314",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,53.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1049-4,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3315",영등포구,0.30,2022년 8.8 ~17. 호우,11.90,231.93,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 704-16,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4592",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,13.87,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 705-8,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4593",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,31.56,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 705-11,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3316",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,47.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1049-5,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3317",영등포구,0.30,2022년 8.8 ~17. 호우,11.90,238.07,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 704-17,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3318",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,48.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-20,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3319",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,100.95,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-30,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3320",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,49.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-26,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3321",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,132.41,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-14,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3322",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,100.51,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-15,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3323",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,104.55,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-25,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3324",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,66.82,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-16,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3325",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,134.06,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-8,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3326",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,96.38,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-26,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3327",영등포구,0.30,2022년 8.8 ~17. 호우,11.00,39.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-17,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3328",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,184.24,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-68,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3329",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,40.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-63,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3330",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,136.49,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-6,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3331",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,50.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-33,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3332",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,72.76,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-41,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3333",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,68.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-23,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3334",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,87.04,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-22,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3335",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,44.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-21,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3336",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,61.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-31,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3337",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,59.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-76,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3338",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,114.22,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-20,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3339",영등포구,0.30,2022년 8.8 ~17. 호우,11.10,41.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1048-12,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"4594",영등포구,0.30,2022년 8.8 ~17. 호우,11.30,456.36,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구대림동 1048-1,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3340",영등포구,0.30,2022년 8.8 ~17. 호우,11.50,159.91,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-18,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3341",영등포구,0.30,2022년 8.8 ~17. 호우,11.60,37.00,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1057-30,"2022","2022",상가,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3342",영등포구,0.30,2022년 8.8 ~17. 호우,11.90,138.82,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1060-10,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3343",영등포구,0.30,2022년 8.8 ~17. 호우,12.10,183.68,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1060-3,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3344",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,124.58,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-17,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3345",영등포구,0.30,2022년 8.8 ~17. 호우,11.80,100.94,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-41,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3346",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,107.38,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-40,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3347",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,94.74,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-39,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3348",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,83.97,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-19,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3349",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,117.97,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-16,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3350",영등포구,0.30,2022년 8.8 ~17. 호우,11.20,82.90,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1059-20,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3351",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,142.74,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-69,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
"3352",영등포구,0.30,2022년 8.8 ~17. 호우,11.40,157.91,"1156013300","20220808","20220810","20","24",내수침수,서울특별시 영등포구 대림동 1056-70,"2022","2022",주택,"298",298.00000000000,"2016","1119071",대림2동,572120.04642599996,"11560",영등포구,"22177"
