UFID,NAME,DIVI,QUAL,UDDI,LENG,HEIG,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037705077C0051fde59866d3364c99,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051759ec91db2b04b14,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00518bbfdc572d9d4a13,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00511879961e780b44c5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00511879961e780b44c5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00513d34e6f59de44ff7,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00518f47de0df40e4b6f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C00518f47de0df40e4b6f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0051e9c2d8c870fd49af,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00515dc44d9d0565414b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C00518a1635ef34014f7a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705077C00515a64ad23fd1446f4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051b6ed1fc891644144,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00518a20416c721343b2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051eeea703602124be8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005100ddf734050c463b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00511718e0b729f74225,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051d913c08cd65848fd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051a9483b4411d9401d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051bd78f3bc8f1b4fb1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C005121163e49952a47cd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705076C0051775abc1677054198,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705077C0051e289ab41bf6640dc,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051fe34325042874b9b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051a14c0960d8e8440a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051aeb1e7e23cd84ba8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051f5ba2aac6b3f4e7b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051aca026d215554b18,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051a1260735f4de481f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C0051ab33f35f65534f92,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00518d60c1eb00264252,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C0051ed66339503eb4204,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00519a674c5e80f140e1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00513dd43045aca8498a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051caa3bf5a6d104f69,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00513a9f5c8c806447f3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005137389e3ba67046cc,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051189ce48122104e91,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051189ce48122104e91,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C00515c65f218c8d2414c,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005157de879701e84263,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C0051d2d59caeaa0a4ff2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00515ec7c10ea12444e5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00518c9ab02018b44bd8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005150cb838c56154351,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113314,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051ac5e5534e56b4b00,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051fd615cd8557a4656,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051b45f8437225b4d24,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00512021174e49bc44c8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051e9723dee598843df,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005148e9bed6f5674bf4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051b1501a5d76e44a45,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00516014c9b121784f80,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051c4ea4487d39347f1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005195e93e9f6c1a497c,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00512e14efc6d279419f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00511ce4064da61a4b72,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051d0d8c5fe9c5e480b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051f2d31d9853b54ec8,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051dc657ce700a945af,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051d7c4f63ffcb44bcc,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051c4ac93fa9fb7473f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051e3fb79b36d704b5f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005110ef937ae0e84bc4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00511b50b9c42fdb40b9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C005148d3a0ce47344174,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051ad6e1ccb56b44de5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0051f9a0e26655984e86,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005174e57833e51b45e3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705086C0051cdcd48c0a99144b3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"410",410.00000000000,"2016","1125054",명일2동,913614.18547200004,"11740",강동구,"17968"
100037705077C005170b8bc8fcb864639,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051f465b75091404255,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051116f2dc0310845a6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005182dfa5193b5445b5,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005197b62929cb9d4441,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00517945d053e4b34a88,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C00518848023df6484bdc,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00518a687d038e5049f3,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00514025da9494864381,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051c4341038392644ea,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051d776274736944e0e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051f67f098c4e234e37,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005100ec77f381734f0d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051a20f0e20270b4c48,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051c61b604b21934c1c,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00512b8158877c63469f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051a4e582395fc1444b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051e4c8f794c6c049be,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051afe359760086402e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00513e33c2ad02f645c6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0051feabe067a8944277,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00511f8c04faa4ae4ef4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005184cb11ceeea9435e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00514f69b6fc9ffc4111,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2111841,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C005110e2c7413c3b42e7,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C00518b5130a46cf14ae9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C0051f8f5d3d040924a41,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C00513440325936a04b93,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705086C00518575668fd29c4f99,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705086C0051ea3a7ea8d62642f2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705096C005167f82cdd950b4e37,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705087C00516ccb69b65a964f56,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C0051be8917893ad04de7,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051ec5fb3911e0f483b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00515d25b417af4445a1,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051778d9aebe1fc421f,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051de179cc8cb7443af,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00513b3b8abfd271490a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C005108f7bb7cd2b049fc,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C005126e8d907827f414e,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051aded4df947cd4873,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00511542630194004ee6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051d050ceaa21b142bb,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051021899a5ba5b4c0d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00513dc75a9203614ef2,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051cad28112c7b64954,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00516cf42c2ce6ed4b28,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051122658a228b140ca,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0051133d43dff5d04711,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705096C00517af0881a5ef6491a,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051504778997cd8439d,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2115070,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C005133500f55ba9941dd,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00511d31a0050edd4fee,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051d51e0ba9cc0046e4,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051cba33920b2114916,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051ee613dd373a84d97,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051d069f5e5fbdf473b,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0051cb0c9211ced44e19,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00518f0466aa07064ed7,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C005114a454803df24ec9,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00511add26bfeb3f46f6,,BKD001,BKQ000,BKU001,0.000000000000000,0.000000000000000,C0052211,S2113598,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
