UFID,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"393",393.00000000000,"2016","1124064",삼전동,952604.45929899998,"11710",송파구,"32901"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"395",395.00000000000,"2016","1124066",가락1동,1392151.31614000001,"11710",송파구,"26063"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"398",398.00000000000,"2016","1124069",문정2동,2240295.42571000010,"11710",송파구,"29926"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"405",405.00000000000,"2016","1124081",장지동,1277361.66442999989,"11710",송파구,"34463"
100037709015E00311a1aceeeb424442c,E0032111,S2116973,"406",406.00000000000,"2016","1124082",위례동,2487597.40365000023,"11710",송파구,"28408"
100037709012E00311f385d19246646bc,E0032111,S2112175,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709012E00311f385d19246646bc,E0032111,S2112175,"356",356.00000000000,"2016","1122067",양재2동,7556517.27448000014,"11650",서초구,"23382"
100037709012E00311f385d19246646bc,E0032111,S2112175,"357",357.00000000000,"2016","1122068",내곡동,12699155.05639999919,"11650",서초구,"18549"
100037709012E00311f385d19246646bc,E0032111,S2112175,"363",363.00000000000,"2016","1123060",대치1동,809204.86970699998,"11680",강남구,"25288"
100037709012E00311f385d19246646bc,E0032111,S2112175,"368",368.00000000000,"2016","1123067",도곡2동,990008.76581300003,"11680",강남구,"34370"
100037709012E00311f385d19246646bc,E0032111,S2112175,"369",369.00000000000,"2016","1123068",개포1동,1448844.66333999997,"11680",강남구,"7076"
100037709012E00311f385d19246646bc,E0032111,S2112175,"370",370.00000000000,"2016","1123071",개포4동,1664191.47069999995,"11680",강남구,"18550"
100037709012E00311f385d19246646bc,E0032111,S2112175,"373",373.00000000000,"2016","1123074",일원2동,1299292.71316999989,"11680",강남구,"18088"
100037709012E00311f385d19246646bc,E0032111,S2112175,"379",379.00000000000,"2016","1123080",개포2동,2241622.26411999995,"11680",강남구,"18188"
100037608063E003192452192a0634691,E0032111,S2119515,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037608057E0031700110e1c85c4eae,E0032111,S2117386,"181",181.00000000000,"2016","1112057",구산동,1388754.75803999999,"11380",은평구,"34024"
100037608063E003190e05958abd8431c,E0032111,S2117514,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037608062E00312bfe3ce0f3434057,E0032111,S2117514,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037608094E0031a73706affea141f4,E0032111,S2117514,"236",236.00000000000,"2016","1115066",신정3동,2754022.85588999977,"11470",양천구,"48729"
100037608072E00312d8e8c5cfd704bc7,E0032111,S2117514,"255",255.00000000000,"2016","1116069",공항동,10864028.35679999925,"11500",강서구,"28527"
100037608063E00311527147e04ad4381,E0032111,S2117514,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037608075E003124cdd06cafe94179,E0032111,S2116041,"218",218.00000000000,"2016","1114074",상암동,8396291.26965999976,"11440",마포구,"33266"
100037608083E00314ea143aa83884648,E0032111,S2116041,"255",255.00000000000,"2016","1116069",공항동,10864028.35679999925,"11500",강서구,"28527"
100037608072E003161dffe7465a74f7f,E0032111,S2116041,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037608075E0031072fc5df1cbb4670,E0032111,S2116041,"252",252.00000000000,"2016","1116065",가양2동,823277.99940500001,"11500",강서구,"15413"
100037608094E0031785d9da73ba64c4c,E0032111,S2116041,"272",272.00000000000,"2016","1117069",수궁동,2659440.39302999992,"11530",구로구,"25181"
100037608057E00315925f5a0ba0b4082,E0032111,S2116041,"181",181.00000000000,"2016","1112057",구산동,1388754.75803999999,"11380",은평구,"34024"
100037608059E00312580cc69551b41ea,E0032111,S2116041,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059E0031d95e04a229ba40e9,E0032111,S2116041,"3",3.00000000000,"2016","1101055",부암동,2272861.94792000018,"11110",종로구,"10477"
100037608059E0031d95e04a229ba40e9,E0032111,S2116041,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059E0031d95e04a229ba40e9,E0032111,S2116041,"195",195.00000000000,"2016","1113064",홍제3동,1191622.98043000000,"11410",서대문구,"16538"
100037608059E0031d95e04a229ba40e9,E0032111,S2116041,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608059E0031c3773e06a2454740,E0032111,S2119270,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608080E00310ba281ff21ff4e6e,E0032111,S2119270,"33",33.00000000000,"2016","1103051",후암동,865180.84666599997,"11170",용산구,"18617"
100037608070E0031d976ea5fe9cf4b13,E0032111,S2119270,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037608060E00313e2c87ababf24490,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060E00318e569259b11c4286,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060E00314f267e69ecbc47d8,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060E003100ca23a0b74140bb,E0032111,S2119270,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060E003198a67ccacfd541cd,E0032111,S2119270,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060E003157072d2d8a0b4e09,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608070E0031c1b864b4482541d4,E0032111,S2119270,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037608060E0031f4d33c139cca400f,E0032111,S2119270,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
