UFID,DIVI,QUAL,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037709011C006146069742799340db,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00619224e38bae654b30,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006109562b398f33461a,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061354865d6607f47b4,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00613fd5caa4e2a14f01,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00612536d69092c94d6f,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00618b314eaeb3fd41ab,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061733f9f68971647b1,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061f5a850df028e4dc8,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00616cfe90a813c2432c,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006143f2c49b647a4092,SUD003,SUQ000,C0062243,S2113431,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061f44348cc687f4bf7,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061f61b1bdfe9d5453e,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061006a3699f82d4cdc,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061bf4be6d3aae045ce,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061e0fe35d721ec43aa,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C006187e458d7b71b431c,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00618db68ec6d4fd4e1f,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061baed3e44eb8c472f,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061ea4ff8da209a4778,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061e3429f493bd04462,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061c1e99584e7e448f0,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00615f3b537132a54018,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00611b860152c2f240a2,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061388a963913584ac2,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C006118f9914c785b4bde,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061bb8f989b330f4c65,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709001C00616a79180bfd84445e,SUD003,SUQ000,C0062243,S2111959,"342",342.00000000000,"2016","1122053",서초3동,2996312.18227999983,"11650",서초구,"30903"
100037709011C00610e1b71dccae44b37,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00615e001ce2a9034080,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00612d82e226a12146fb,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061e0a6ae1e19654059,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C006125cff74a0257427a,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C006152b05a2a85da48f7,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C00610c4b0253a3cd4f0f,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C006123acbc4e067d4fd6,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061090a72c5ed134e56,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061abbb99154edb4dee,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C006189abbedd0de744fd,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061f09f59a62ef644d2,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C006190d303a72df44547,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061d594fa27706a4210,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C0061838a0ded2b9940ff,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006165885b830f6446b9,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00616eac9bf36a804298,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061e781dc3f4a9345ab,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061c2bcd0a70a5c449b,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006145315fef4d224bfb,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00615183084861df45e7,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061c5eb22bd2a824001,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00617f3e2908d3f34a91,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00616583e0e06e7a4631,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061a6d84ab3800f4829,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00613015571fc87e40d9,SUD003,SUQ000,C0062243,S2111959,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061ba02913938b34e48,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00619beabb9c95034d8c,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061019223f18c404784,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00611314158c45174506,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061702f34b528f546b6,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C00611eae40089cb74070,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061dab10f1e928f4b7c,SUD003,SUQ000,C0062243,S2111959,"355",355.00000000000,"2016","1122066",양재1동,5760999.51078999974,"11650",서초구,"46231"
100037709011C0061e4db38275de84a71,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061b130a65baa424c6e,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00615122d91b713947db,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061f48a413f7cb84d95,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00610f4c1ee2721a42c3,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061e81014d8381641b0,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061de03bab651f543df,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061db5934f499aa448b,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061efed0ebc827f409a,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006131ed0faff5a64d2b,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006181d0ed44a48643c3,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061888fc3df33d84a0f,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C006176b2b2acc25b4989,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061bb62ee7d59374e87,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061a551b037af2d4164,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061234916713d8549fb,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00619b17cabb873043a6,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061796d606df05f4c70,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061150bb1cde9bd45ad,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061a547ead70eaa4f5b,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C00611b53424e52784bb2,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709001C00610ed819f71def4151,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061a603ea97f65f4c15,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061e03c8ecb849b4d2c,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037709011C0061750497c6945146ca,SUD003,SUQ000,C0062243,S2115187,"353",353.00000000000,"2016","1122064",방배3동,2373349.17644000007,"11650",서초구,"22578"
100037608060C0061c7d3225dc43245c4,SUD003,SUQ000,C0062243,S2117572,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060C0061cecf6a934aa849cf,SUD003,SUQ000,C0062243,S2117572,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060C006136b2b640fcf04ac2,SUD003,SUQ000,C0062243,S2113559,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608059C00616c9704aa6aad4c8a,SUD003,SUQ000,C0062243,S2113559,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608059C0061607339c272c74d3a,SUD003,SUQ000,C0062243,S2113559,"3",3.00000000000,"2016","1101055",부암동,2272861.94792000018,"11110",종로구,"10477"
100037608069C0061e7de6485d9984742,SUD003,SUQ000,C0062243,S2113559,"3",3.00000000000,"2016","1101055",부암동,2272861.94792000018,"11110",종로구,"10477"
100037608067C00613aaf76388ae94a57,SUD003,SUQ000,C0062243,S2113559,"183",183.00000000000,"2016","1112059",응암1동,1109043.89709000010,"11380",은평구,"25865"
100037608060C00616c5970a6a9be42f2,SUD003,SUQ000,C0062243,S2113559,"118",118.00000000000,"2016","1108065",정릉4동,3568232.35925999982,"11290",성북구,"26995"
100037608058C00611741f40142ad40b9,SUD003,SUQ000,C0062243,S2113559,"190",190.00000000000,"2016","1112072",불광2동,1395566.43809999991,"11380",은평구,"29726"
100037608038C0061b7165855b15c427f,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608038C00611d3aee7059c14e11,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608038C0061e04b93150dcc458e,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608047C0061a44059a50a0b4e18,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608047C006179f3750c139848b1,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608047C00610f321bb20d6346be,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608047C0061b58ac5cc3b594b09,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C00610f3e451b622e4b6e,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608047C0061d9dad303368f4e92,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C0061d3234f1c5ba34ef2,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C0061888856b24fa8408a,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C006191f5f4b16d724deb,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C00611ca5da0e94d243f2,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C0061b911fc6c0d5b48f2,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608048C0061faccd8d3ddb449bd,SUD003,SUQ000,C0062243,S2116787,"189",189.00000000000,"2016","1112071",진관동,11556551.00459999964,"11380",은평구,"57618"
100037608058C0061a89a1d23434e420f,SUD003,SUQ000,C0062243,S2116787,"190",190.00000000000,"2016","1112072",불광2동,1395566.43809999991,"11380",은평구,"29726"
100037608058C0061f33d964859f44fc0,SUD003,SUQ000,C0062243,S2116787,"190",190.00000000000,"2016","1112072",불광2동,1395566.43809999991,"11380",은평구,"29726"
100037608058C0061c9b58bd46ce643c8,SUD003,SUQ000,C0062243,S2116787,"190",190.00000000000,"2016","1112072",불광2동,1395566.43809999991,"11380",은평구,"29726"
100037608059C006114d155a34a6544f5,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C0061a9761407ea5d48b9,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C006126d0a7654c724e62,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C006131f2a08601c34b17,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C00614ac53afe2c01428a,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C0061a3692d7bc1844c91,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C00613e963a2b54ba4ac3,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C006194a8e33eedb64a8f,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C00618eb02fd0a15b4ec8,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C006152236832e4ad4437,SUD003,SUQ000,C0062243,S2115315,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608059C0061a8f404306fe54331,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C0061d95a68fe1a824465,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C00613d64e9225d394f6f,SUD003,SUQ000,C0062243,S2115315,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060C0061fa09cfe1ad084d75,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C006137b7fd059f434f67,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C0061865b2ad416f04d81,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060C00617912616c68c442bb,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C006194bfb7b2ee5648d3,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C00615dfff805e13e454e,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059C00613f00a7847be248f3,SUD003,SUQ000,C0062243,S2115315,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608068C0061577d27cf71f04996,SUD003,SUQ000,C0062243,S2115315,"195",195.00000000000,"2016","1113064",홍제3동,1191622.98043000000,"11410",서대문구,"16538"
100037608068C0061577d27cf71f04996,SUD003,SUQ000,C0062243,S2115315,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608068C0061ad10d676a8564351,SUD003,SUQ000,C0062243,S2115315,"195",195.00000000000,"2016","1113064",홍제3동,1191622.98043000000,"11410",서대문구,"16538"
100037608068C0061ad10d676a8564351,SUD003,SUQ000,C0062243,S2115315,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608067C006151cfe86acf3f4d77,SUD003,SUQ000,C0062243,S2115315,"191",191.00000000000,"2016","1112073",응암3동,752210.84725899994,"11380",은평구,"26326"
100037608069C0061ccf01a208b8b4bb5,SUD003,SUQ000,C0062243,S2115315,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608067C0061f1228be294644f9b,SUD003,SUQ000,C0062243,S2115315,"191",191.00000000000,"2016","1112073",응암3동,752210.84725899994,"11380",은평구,"26326"
100037608070C006110532b7f94d74c9a,SUD003,SUQ000,C0062243,S2118544,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037608070C006149d7aa79cc5a418e,SUD003,SUQ000,C0062243,S2118544,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037608069C0061cfb681ed8f224a7d,SUD003,SUQ000,C0062243,S2118544,"16",16.00000000000,"2016","1101072",청운효자동,2565649.06283999979,"11110",종로구,"13144"
100037608069C006119690413369142dd,SUD003,SUQ000,C0062243,S2118544,"16",16.00000000000,"2016","1101072",청운효자동,2565649.06283999979,"11110",종로구,"13144"
100037608070C0061b1c11d3be3ea47ed,SUD003,SUQ000,C0062243,S2118544,"8",8.00000000000,"2016","1101061",종로1·2·3·4가동,2415358.50688999984,"11110",종로구,"8500"
100037608070C0061087272291f5c489d,SUD003,SUQ000,C0062243,S2118544,"8",8.00000000000,"2016","1101061",종로1·2·3·4가동,2415358.50688999984,"11110",종로구,"8500"
100037608070C0061ead80ff0d6fc4b02,SUD003,SUQ000,C0062243,S2118544,"8",8.00000000000,"2016","1101061",종로1·2·3·4가동,2415358.50688999984,"11110",종로구,"8500"
100037608076C006162e9b21e9776495a,SUD003,SUQ000,C0062243,S2118544,"218",218.00000000000,"2016","1114074",상암동,8396291.26965999976,"11440",마포구,"33266"
100037608090C006179d1dcfc1a4f40e1,SUD003,SUQ000,C0062243,S2118544,"34",34.00000000000,"2016","1103052",용산2가동,1966475.82061999990,"11170",용산구,"11897"
100037608090C00617b470ddbfe7e4698,SUD003,SUQ000,C0062243,S2118544,"34",34.00000000000,"2016","1103052",용산2가동,1966475.82061999990,"11170",용산구,"11897"
100037608090C00618998ae4a972b4eb6,SUD003,SUQ000,C0062243,S2118544,"34",34.00000000000,"2016","1103052",용산2가동,1966475.82061999990,"11170",용산구,"11897"
100037608096C00613cf9dcd162a14501,SUD003,SUQ000,C0062243,S2118544,"261",261.00000000000,"2016","1117051",신도림동,1391773.03203999996,"11530",구로구,"37492"
100037608100C0061e9a2c11771fb4d17,SUD003,SUQ000,C0062243,S2118544,"318",318.00000000000,"2016","1120073",사당2동,2761137.80009000003,"11590",동작구,"28575"
100037608100C0061e086ed74ff684e5d,SUD003,SUQ000,C0062243,S2118544,"318",318.00000000000,"2016","1120073",사당2동,2761137.80009000003,"11590",동작구,"28575"
100037608063C00619741b74eb1404ae0,SUD003,SUQ000,C0062243,S2118544,"257",257.00000000000,"2016","1116071",방화2동,6153143.02840999980,"11500",강서구,"24354"
100037705072C00615a269f25050b4192,SUD003,SUQ000,C0062243,S2118701,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C006117aa0e9d3deb45d7,SUD003,SUQ000,C0062243,S2118701,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C006137e4d0c27cec4fe1,SUD003,SUQ000,C0062243,S2117229,"50",50.00000000000,"2016","1104054",마장동,1034489.14454999997,"11200",성동구,"24203"
100037705072C006137e4d0c27cec4fe1,SUD003,SUQ000,C0062243,S2117229,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C00614e63327cc4fe4ada,SUD003,SUQ000,C0062243,S2117229,"50",50.00000000000,"2016","1104054",마장동,1034489.14454999997,"11200",성동구,"24203"
100037705072C00614e63327cc4fe4ada,SUD003,SUQ000,C0062243,S2117229,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705074C0061a57e88bf47b34115,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705054C00612f296ab687a24b38,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705054C00615542a3770d1e4c0f,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705054C006128d1fb46fa8b42ec,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
